,SalesAgentEmailID,ContactEmailID,sentiment_scores,Product,year_month,Close_Value
1094,3,9,3.673684210526316,6,2017-09-01,54
1095,22,25,3.7352941176470575,6,2017-09-01,54
1096,26,27,3.2098765432098766,6,2017-09-01,55
1097,18,72,3.6463414634146334,6,2017-09-01,55
1098,0,21,4.258064516129032,6,2017-09-01,55
1099,23,51,3.75,6,2017-09-01,56
1100,26,3,3.8907563025210083,6,2017-09-01,56
1101,25,36,4.4905660377358485,6,2017-09-01,56
1102,25,10,3.3614457831325297,6,2017-09-01,57
1103,19,26,4.205357142857143,6,2017-09-01,57
1104,20,79,2.9607843137254903,6,2017-09-01,58
1105,13,6,3.672566371681416,6,2017-09-01,60
1106,27,0,4.9344262295081975,6,2017-09-01,61
1107,9,77,3.5625,6,2017-09-01,62
1108,14,34,2.7142857142857144,6,2017-09-01,64
1109,25,24,3.2616822429906542,6,2017-09-01,68
1110,26,68,4.274074074074074,1,2017-09-01,365
1111,16,37,4.227941176470588,1,2017-09-01,459
1112,0,36,3.9205298013245033,1,2017-09-01,460
1113,6,10,3.98,1,2017-09-01,460
1114,7,48,4.8,1,2017-09-01,462
1115,13,21,3.2318840579710137,1,2017-09-01,469
1116,18,21,5.195876288659794,1,2017-09-01,477
1117,7,70,3.575757575757576,1,2017-09-01,486
1118,14,74,3.4153846153846152,1,2017-09-01,490
1119,4,54,4.864864864864865,1,2017-09-01,495
1120,7,56,4.483516483516484,1,2017-09-01,498
1121,20,40,3.3421052631578947,1,2017-09-01,503
1122,8,30,3.591549295774648,1,2017-09-01,504
1123,12,81,3.0277777777777777,1,2017-09-01,507
1124,18,20,4.2894736842105265,1,2017-09-01,517
1125,13,6,3.672566371681416,1,2017-09-01,518
1126,4,70,3.7196261682242993,1,2017-09-01,525
1127,15,68,4.3419354838709685,1,2017-09-01,527
1128,4,0,3.391304347826087,1,2017-09-01,527
1129,12,16,3.830769230769232,1,2017-09-01,529
1130,17,71,3.058252427184466,1,2017-09-01,535
1131,15,35,3.1210762331838566,1,2017-09-01,537
1132,2,0,3.611111111111111,1,2017-09-01,542
1133,18,9,5.148648648648648,1,2017-09-01,545
1134,17,29,4.5769230769230775,1,2017-09-01,548
1135,7,11,3.789473684210527,1,2017-09-01,549
1136,14,27,4.188405797101448,1,2017-09-01,549
1137,29,62,3.727272727272727,1,2017-09-01,551
1138,12,68,3.36,1,2017-09-01,553
1139,29,61,3.5161290322580645,1,2017-09-01,560
1140,20,38,2.581081081081081,1,2017-09-01,563
1141,10,37,3.6095238095238096,1,2017-09-01,565
1142,14,3,4.8677685950413245,1,2017-09-01,566
1143,9,41,2.6506024096385543,1,2017-09-01,566
1144,2,1,3.975903614457832,1,2017-09-01,566
1145,17,81,3.767676767676768,1,2017-09-01,566
1146,15,8,4.962616822429907,1,2017-09-01,568
1147,2,64,2.611764705882353,1,2017-09-01,578
1148,26,2,2.864864864864865,1,2017-09-01,579
1149,22,19,4.586956521739131,1,2017-09-01,587
1150,28,54,4.303571428571429,1,2017-09-01,589
1151,25,24,3.2616822429906542,1,2017-09-01,590
1152,28,0,2.212121212121212,1,2017-09-01,592
1153,5,47,3.8571428571428568,1,2017-09-01,592
1154,4,46,2.7142857142857144,1,2017-09-01,593
1155,6,59,3.928888888888889,1,2017-09-01,596
1156,13,4,3.6538461538461537,1,2017-09-01,639
1157,14,30,4.101123595505618,1,2017-09-01,675
1158,18,52,4.28421052631579,2,2017-09-01,903
1159,21,18,3.4909090909090907,2,2017-09-01,943
1160,22,48,3.824561403508772,2,2017-09-01,950
1161,4,48,3.5,2,2017-09-01,955
1162,20,26,3.938775510204082,2,2017-09-01,956
1163,20,13,3.4482758620689653,2,2017-09-01,978
1164,6,31,4.704545454545454,2,2017-09-01,980
1165,15,26,3.5138121546961325,2,2017-09-01,983
1166,27,46,4.916666666666667,2,2017-09-01,1014
1167,20,9,3.4074074074074074,2,2017-09-01,1042
1168,17,41,3.5,2,2017-09-01,1045
1169,12,17,4.23448275862069,2,2017-09-01,1049
1170,6,83,5.121359223300972,2,2017-09-01,1060
1171,5,80,4.419354838709677,2,2017-09-01,1065
1172,27,64,4.986486486486488,2,2017-09-01,1074
1173,18,18,4.7974683544303796,2,2017-09-01,1081
1174,1,73,4.467391304347826,2,2017-09-01,1100
1175,4,58,3.6486486486486487,2,2017-09-01,1138
1176,27,73,3.2666666666666666,2,2017-09-01,1146
1177,11,49,4.410714285714286,2,2017-09-01,1157
1178,6,20,3.611111111111111,2,2017-09-01,1170
1179,13,31,3.674418604651162,2,2017-09-01,1189
1180,18,82,4.318181818181818,2,2017-09-01,1204
1181,12,51,3.781609195402299,2,2017-09-01,1218
1182,4,77,3.736842105263158,2,2017-09-01,1257
1183,29,49,3.185185185185185,5,2017-09-01,2712
1184,26,68,4.274074074074074,5,2017-09-01,2851
1185,2,41,3.825581395348837,5,2017-09-01,2923
1186,11,68,4.323529411764706,5,2017-09-01,2927
1187,10,6,4.14,5,2017-09-01,2970
1188,3,83,4.473684210526316,5,2017-09-01,3164
1189,17,41,3.5,5,2017-09-01,3181
1190,10,52,4.39240506329114,5,2017-09-01,3215
1191,10,6,4.14,5,2017-09-01,3250
1192,11,41,5.026666666666666,5,2017-09-01,3250
1193,10,9,3.352,5,2017-09-01,3252
1194,3,52,5.02,5,2017-09-01,3253
1195,22,48,3.824561403508772,5,2017-09-01,3258
1196,1,17,3.054054054054053,5,2017-09-01,3264
1197,10,13,3.855421686746989,5,2017-09-01,3271
1198,7,43,4.0470588235294125,5,2017-09-01,3281
1199,25,66,3.1733333333333333,5,2017-09-01,3285
1200,14,17,4.287179487179487,5,2017-09-01,3335
1201,10,35,3.267605633802817,5,2017-09-01,3339
1202,9,47,4.138888888888889,5,2017-09-01,3340
1203,2,19,4.246913580246914,5,2017-09-01,3479
1204,7,84,2.5526315789473686,5,2017-09-01,3546
1205,9,48,4.047619047619048,5,2017-09-01,3552
1206,18,9,5.148648648648648,5,2017-09-01,3561
1207,6,42,3.4007936507936507,5,2017-09-01,3625
1208,25,40,4.782608695652174,5,2017-09-01,3642
1209,28,77,2.7804878048780486,5,2017-09-01,3666
1210,16,5,4.09,5,2017-09-01,3681
1211,18,32,4.042553191489361,5,2017-09-01,3699
1212,3,36,4.8375,3,2017-09-01,3704
1213,6,33,4.127853881278539,5,2017-09-01,3725
1214,11,63,5.54054054054054,5,2017-09-01,3744
1215,26,71,3.5737704918032787,4,2017-09-01,3754
1216,11,17,4.053191489361701,5,2017-09-01,3795
1217,1,47,3.8395061728395055,5,2017-09-01,3830
1218,3,69,3.016949152542373,5,2017-09-01,3843
1219,24,50,3.2641509433962264,4,2017-09-01,3974
1220,19,74,2.7884615384615383,5,2017-09-01,3994
1221,6,59,3.928888888888889,4,2017-09-01,4192
1222,29,45,2.8421052631578947,4,2017-09-01,4194
1223,26,8,3.949685534591195,4,2017-09-01,4246
1224,7,43,4.0470588235294125,3,2017-09-01,4246
1225,2,25,3.6176470588235294,4,2017-09-01,4256
1226,29,61,3.5161290322580645,4,2017-09-01,4313
1227,8,35,3.486238532110092,4,2017-09-01,4327
1228,26,8,3.949685534591195,4,2017-09-01,4445
1229,14,27,4.188405797101448,4,2017-09-01,4449
1230,6,83,5.121359223300972,4,2017-09-01,4594
1231,4,67,2.7636363636363646,3,2017-09-01,4648
1232,22,1,4.044444444444443,4,2017-09-01,4671
1233,9,25,3.7419354838709684,4,2017-09-01,4671
1234,2,48,4.122448979591836,4,2017-09-01,4697
1235,7,50,3.0,4,2017-09-01,4763
1236,25,52,5.617647058823528,3,2017-09-01,4813
1237,18,33,4.037735849056603,4,2017-09-01,4926
1238,5,56,4.203389830508475,4,2017-09-01,4935
1239,3,36,4.8375,3,2017-09-01,4961
1240,7,64,4.020408163265306,4,2017-09-01,5010
1241,2,56,3.613861386138614,3,2017-09-01,5026
1242,2,56,3.613861386138614,4,2017-09-01,5040
1243,7,73,4.3431372549019605,4,2017-09-01,5059
1244,29,75,4.40566037735849,4,2017-09-01,5079
1245,5,48,3.75,4,2017-09-01,5105
1246,2,56,3.613861386138614,3,2017-09-01,5112
1247,2,26,4.5703125,4,2017-09-01,5113
1248,29,22,4.0,4,2017-09-01,5185
1249,24,77,3.6428571428571432,4,2017-09-01,5217
1250,6,20,3.611111111111111,4,2017-09-01,5220
1251,5,47,3.8571428571428568,4,2017-09-01,5255
1252,12,63,3.335766423357664,3,2017-09-01,5285
1253,1,53,3.8867924528301887,3,2017-09-01,5293
1254,13,13,4.074380165289257,4,2017-09-01,5310
1255,7,78,3.321428571428572,4,2017-09-01,5316
1256,26,17,4.244541484716157,4,2017-09-01,5348
1257,26,55,2.8269230769230766,3,2017-09-01,5368
1258,18,6,3.12,3,2017-09-01,5422
1259,29,71,4.079545454545454,3,2017-09-01,5497
1260,14,8,3.715517241379312,3,2017-09-01,5512
1261,4,28,4.344262295081967,3,2017-09-01,5529
1262,6,6,3.741312741312741,4,2017-09-01,5542
1263,2,78,2.4107142857142856,4,2017-09-01,5558
1264,23,55,3.652173913043478,4,2017-09-01,5561
1265,4,53,3.9565217391304346,3,2017-09-01,5640
1266,1,48,4.07,3,2017-09-01,5743
1267,12,30,4.25531914893617,3,2017-09-01,5770
1268,29,45,2.8421052631578947,3,2017-09-01,5865
1269,19,65,4.373626373626373,3,2017-09-01,5883
1270,26,14,3.932773109243697,3,2017-09-01,5930
1271,13,15,3.3846153846153846,3,2017-09-01,5991
1272,0,38,4.97872340425532,3,2017-09-01,6064
1273,12,75,4.264367816091953,3,2017-09-01,6192
1274,0,6,4.304347826086956,3,2017-09-01,6250
1275,12,14,4.142857142857143,3,2017-09-01,6932
1276,17,3,3.9402985074626864,0,2017-09-01,24745
1277,27,60,2.8095238095238093,6,2017-10-01,38
1278,15,75,2.980392156862745,6,2017-10-01,44
1279,0,83,4.548872180451128,6,2017-10-01,46
1280,20,10,3.1237113402061856,6,2017-10-01,46
1281,25,37,4.622448979591836,6,2017-10-01,48
1282,2,60,3.5063291139240507,6,2017-10-01,48
1283,23,39,3.1842105263157894,6,2017-10-01,49
1284,21,35,4.552941176470588,6,2017-10-01,51
1285,8,22,4.045454545454546,6,2017-10-01,51
1286,8,49,3.617021276595745,6,2017-10-01,51
1287,0,36,3.9205298013245033,6,2017-10-01,51
1288,27,7,3.4683544303797467,6,2017-10-01,52
1289,5,56,4.203389830508475,6,2017-10-01,52
1290,22,25,3.7352941176470575,6,2017-10-01,53
1291,25,35,4.1987577639751565,6,2017-10-01,53
1292,6,52,3.830188679245283,6,2017-10-01,53
1293,27,7,3.4683544303797467,6,2017-10-01,53
1294,20,36,4.472972972972973,6,2017-10-01,53
1295,14,14,3.3980582524271843,6,2017-10-01,53
1296,27,80,2.8181818181818183,6,2017-10-01,53
1297,11,30,4.018518518518518,6,2017-10-01,54
1298,20,20,3.1486486486486487,6,2017-10-01,54
1299,0,42,4.48,6,2017-10-01,54
1300,18,33,4.037735849056603,6,2017-10-01,54
1301,25,66,3.1733333333333333,6,2017-10-01,54
1302,21,36,2.8428571428571434,6,2017-10-01,54
1303,25,32,3.5760869565217392,6,2017-10-01,54
1304,12,8,3.8645833333333335,6,2017-10-01,54
1305,0,66,3.724137931034482,6,2017-10-01,55
1306,0,36,3.9205298013245033,6,2017-10-01,55
1307,23,55,3.652173913043478,6,2017-10-01,55
1308,23,29,3.4074074074074074,6,2017-10-01,55
1309,9,19,3.0,6,2017-10-01,55
1310,0,83,4.548872180451128,6,2017-10-01,55
1311,16,38,4.2627118644067785,6,2017-10-01,56
1312,25,9,4.573333333333333,6,2017-10-01,57
1313,3,15,2.982456140350877,6,2017-10-01,58
1314,0,36,3.9205298013245033,6,2017-10-01,58
1315,8,2,3.5909090909090917,6,2017-10-01,58
1316,25,66,3.1733333333333333,6,2017-10-01,59
1317,27,47,3.0161290322580645,6,2017-10-01,59
1318,27,58,4.4567901234567895,6,2017-10-01,59
1319,3,42,4.220779220779221,6,2017-10-01,59
1320,0,20,4.257142857142857,6,2017-10-01,61
1321,5,84,4.645833333333333,6,2017-10-01,61
1322,25,72,3.815217391304348,6,2017-10-01,61
1323,26,35,3.7685589519650655,6,2017-10-01,61
1324,3,32,4.1521739130434785,6,2017-10-01,62
1325,27,43,4.0381679389312986,6,2017-10-01,62
1326,20,6,3.8571428571428568,1,2017-10-01,404
1327,12,75,4.264367816091953,1,2017-10-01,463
1328,2,84,4.658333333333333,1,2017-10-01,477
1329,3,10,4.333333333333333,1,2017-10-01,480
1330,29,65,3.5760869565217392,1,2017-10-01,482
1331,1,67,2.65,1,2017-10-01,493
1332,16,82,3.6346153846153846,1,2017-10-01,496
1333,29,61,3.5161290322580645,1,2017-10-01,497
1334,14,51,4.111111111111111,1,2017-10-01,501
1335,4,70,3.7196261682242993,1,2017-10-01,503
1336,3,72,3.8703703703703702,1,2017-10-01,513
1337,14,8,3.715517241379312,1,2017-10-01,519
1338,21,4,5.527027027027027,1,2017-10-01,523
1339,15,81,3.477272727272727,1,2017-10-01,525
1340,5,26,3.8926174496644297,1,2017-10-01,526
1341,20,52,4.430232558139535,1,2017-10-01,526
1342,25,66,3.1733333333333333,1,2017-10-01,528
1343,17,29,4.5769230769230775,1,2017-10-01,529
1344,15,34,3.9506172839506166,1,2017-10-01,529
1345,4,19,4.338028169014085,1,2017-10-01,530
1346,14,14,3.3980582524271843,1,2017-10-01,531
1347,15,65,3.875776397515528,1,2017-10-01,538
1348,26,62,3.8067226890756296,1,2017-10-01,545
1349,9,77,3.5625,1,2017-10-01,547
1350,7,70,3.575757575757576,1,2017-10-01,547
1351,22,70,4.338709677419355,1,2017-10-01,548
1352,6,82,3.5726872246696035,1,2017-10-01,549
1353,21,37,4.017857142857143,1,2017-10-01,550
1354,13,10,4.463157894736842,1,2017-10-01,554
1355,19,22,4.2875,1,2017-10-01,556
1356,20,4,3.611111111111111,1,2017-10-01,583
1357,13,82,4.1729323308270665,1,2017-10-01,583
1358,25,33,4.566666666666666,1,2017-10-01,589
1359,15,57,3.3769230769230765,1,2017-10-01,594
1360,7,78,3.321428571428572,1,2017-10-01,595
1361,2,19,4.246913580246914,1,2017-10-01,614
1362,20,42,3.211764705882353,1,2017-10-01,615
1363,10,36,3.417582417582417,1,2017-10-01,615
1364,20,24,3.693548387096774,1,2017-10-01,619
1365,19,63,4.6880733944954125,1,2017-10-01,619
1366,2,73,4.075949367088608,1,2017-10-01,641
1367,26,35,3.7685589519650655,1,2017-10-01,651
1368,4,73,4.0588235294117645,2,2017-10-01,866
1369,6,20,3.611111111111111,2,2017-10-01,878
1370,22,47,4.225225225225225,2,2017-10-01,896
1371,4,41,4.162650602409639,2,2017-10-01,899
1372,6,42,3.4007936507936507,2,2017-10-01,923
1373,19,27,3.6666666666666665,2,2017-10-01,942
1374,8,44,5.666666666666668,2,2017-10-01,953
1375,4,7,4.318181818181818,2,2017-10-01,955
1376,18,31,4.115942028985507,2,2017-10-01,962
1377,3,6,3.5517241379310347,2,2017-10-01,966
1378,13,21,3.2318840579710137,2,2017-10-01,969
1379,1,54,2.2,2,2017-10-01,1001
1380,20,32,3.6666666666666665,2,2017-10-01,1001
1381,10,21,3.7209302325581404,2,2017-10-01,1008
1382,6,6,3.741312741312741,2,2017-10-01,1012
1383,1,56,2.833333333333333,2,2017-10-01,1022
1384,14,16,4.784810126582278,2,2017-10-01,1038
1385,14,51,4.111111111111111,2,2017-10-01,1048
1386,7,7,2.810344827586207,2,2017-10-01,1050
1387,21,38,2.9545454545454546,2,2017-10-01,1051
1388,0,36,3.9205298013245033,2,2017-10-01,1060
1389,18,32,4.042553191489361,2,2017-10-01,1062
1390,4,43,4.0886075949367084,2,2017-10-01,1079
1391,29,57,3.5875,2,2017-10-01,1088
1392,13,37,3.568807339449541,2,2017-10-01,1093
1393,22,11,3.8846153846153846,2,2017-10-01,1095
1394,19,62,3.697368421052632,2,2017-10-01,1101
1395,7,46,3.3225806451612905,2,2017-10-01,1101
1396,14,44,3.3932584269662924,2,2017-10-01,1106
1397,22,41,3.8074074074074082,2,2017-10-01,1120
1398,22,67,3.177419354838709,2,2017-10-01,1123
1399,3,35,3.989130434782609,2,2017-10-01,1129
1400,7,43,4.0470588235294125,2,2017-10-01,1131
1401,18,40,4.3076923076923075,2,2017-10-01,1133
1402,0,59,3.5819209039548023,2,2017-10-01,1140
1403,15,68,4.3419354838709685,2,2017-10-01,1158
1404,7,28,2.5,2,2017-10-01,1158
1405,2,70,3.2583333333333333,2,2017-10-01,1186
1406,29,35,2.8908045977011496,2,2017-10-01,1214
1407,2,0,3.611111111111111,2,2017-10-01,1372
1408,0,38,4.97872340425532,5,2017-10-01,2477
1409,5,7,3.4909090909090907,5,2017-10-01,2682
1410,11,23,3.5873015873015874,5,2017-10-01,2718
1411,10,21,3.7209302325581404,5,2017-10-01,2931
1412,11,29,3.844155844155844,5,2017-10-01,3028
1413,8,23,4.965517241379311,5,2017-10-01,3110
1414,7,47,4.229166666666667,5,2017-10-01,3114
1415,22,19,4.586956521739131,5,2017-10-01,3214
1416,23,65,1.93939393939394,5,2017-10-01,3242
1417,6,10,3.98,5,2017-10-01,3249
1418,20,32,3.6666666666666665,5,2017-10-01,3330
1419,11,68,4.323529411764706,5,2017-10-01,3362
1420,11,63,5.54054054054054,5,2017-10-01,3363
1421,21,66,3.1296296296296298,5,2017-10-01,3397
1422,3,6,3.5517241379310347,5,2017-10-01,3415
1423,6,36,3.169421487603306,5,2017-10-01,3422
1424,16,20,3.1428571428571432,5,2017-10-01,3468
1425,14,55,3.4791666666666665,5,2017-10-01,3536
1426,18,83,5.313953488372093,5,2017-10-01,3578
1427,26,35,3.7685589519650655,5,2017-10-01,3661
1428,22,73,4.802197802197801,5,2017-10-01,3732
1429,2,53,3.2784810126582284,5,2017-10-01,3772
1430,2,19,4.246913580246914,5,2017-10-01,3822
1431,2,26,4.5703125,5,2017-10-01,3908
1432,12,41,4.771186440677966,5,2017-10-01,3972
1433,17,16,3.488888888888889,5,2017-10-01,3973
1434,15,35,3.1210762331838566,4,2017-10-01,4009
1435,11,26,4.3561643835616435,5,2017-10-01,4069
1436,22,50,3.603448275862069,4,2017-10-01,4154
1437,2,47,3.2195121951219514,4,2017-10-01,4201
1438,17,17,3.176056338028169,4,2017-10-01,4209
1439,12,41,4.771186440677966,3,2017-10-01,4231
1440,22,73,4.802197802197801,4,2017-10-01,4237
1441,2,25,3.6176470588235294,4,2017-10-01,4243
1442,6,36,3.169421487603306,4,2017-10-01,4323
1443,6,5,3.695652173913044,4,2017-10-01,4422
1444,6,37,4.065359477124183,4,2017-10-01,4435
1445,29,51,4.346938775510204,4,2017-10-01,4444
1446,15,51,4.065693430656935,4,2017-10-01,4512
1447,6,10,3.98,4,2017-10-01,4544
1448,11,81,3.0285714285714285,3,2017-10-01,4552
1449,26,39,2.7794117647058822,4,2017-10-01,4573
1450,6,37,4.065359477124183,4,2017-10-01,4582
1451,19,3,3.8376068376068377,4,2017-10-01,4709
1452,14,41,3.8379888268156415,3,2017-10-01,4742
1453,11,27,3.7012987012987013,3,2017-10-01,4761
1454,22,46,4.195652173913044,4,2017-10-01,4785
1455,17,75,4.372727272727273,4,2017-10-01,4815
1456,29,65,3.5760869565217392,3,2017-10-01,4846
1457,10,9,3.352,3,2017-10-01,4853
1458,24,58,2.7462686567164183,4,2017-10-01,4867
1459,8,34,2.9090909090909087,4,2017-10-01,4953
1460,12,63,3.335766423357664,4,2017-10-01,4991
1461,6,33,4.127853881278539,4,2017-10-01,5008
1462,15,29,3.9930555555555554,3,2017-10-01,5008
1463,6,6,3.741312741312741,4,2017-10-01,5009
1464,4,50,3.395833333333333,4,2017-10-01,5035
1465,6,31,4.704545454545454,4,2017-10-01,5035
1466,26,30,4.257731958762887,4,2017-10-01,5040
1467,22,53,2.458333333333333,4,2017-10-01,5044
1468,2,73,4.075949367088608,4,2017-10-01,5091
1469,4,64,3.973684210526317,4,2017-10-01,5133
1470,4,58,3.6486486486486487,4,2017-10-01,5137
1471,5,7,3.4909090909090907,4,2017-10-01,5149
1472,15,55,3.0689655172413794,4,2017-10-01,5161
1473,26,75,3.226890756302521,4,2017-10-01,5190
1474,1,48,4.07,4,2017-10-01,5223
1475,4,26,4.5555555555555545,3,2017-10-01,5228
1476,18,72,3.6463414634146334,3,2017-10-01,5241
1477,18,4,3.9680851063829774,3,2017-10-01,5280
1478,5,53,4.428571428571429,3,2017-10-01,5353
1479,29,41,4.2695035460992905,4,2017-10-01,5456
1480,12,71,3.738255033557047,3,2017-10-01,5525
1481,4,58,3.6486486486486487,3,2017-10-01,5578
1482,19,71,4.297297297297297,3,2017-10-01,5655
1483,4,41,4.162650602409639,3,2017-10-01,5666
1484,18,83,5.313953488372093,3,2017-10-01,5698
1485,7,11,3.789473684210527,3,2017-10-01,5724
1486,25,59,3.963302752293578,3,2017-10-01,5775
1487,6,5,3.695652173913044,3,2017-10-01,5798
1488,5,26,3.8926174496644297,3,2017-10-01,5807
1489,5,11,4.354838709677419,4,2017-10-01,5857
1490,3,9,3.673684210526316,3,2017-10-01,5882
1491,9,56,3.0909090909090917,3,2017-10-01,5946
1492,28,48,5.4,3,2017-10-01,5960
1493,21,83,4.452830188679245,3,2017-10-01,5972
1494,18,36,3.782608695652174,3,2017-10-01,6233
1495,29,74,3.220779220779221,3,2017-10-01,6262
1496,23,65,1.93939393939394,0,2017-10-01,25288
1497,17,55,2.786666666666666,6,2017-11-01,45
1498,12,61,4.795454545454546,6,2017-11-01,45
1499,8,55,4.346938775510204,6,2017-11-01,46
1500,25,82,3.660550458715597,6,2017-11-01,47
1501,10,79,4.9,6,2017-11-01,48
1502,1,53,3.8867924528301887,6,2017-11-01,48
1503,23,57,3.866666666666666,6,2017-11-01,49
1504,13,36,2.491228070175439,6,2017-11-01,49
1505,29,34,4.0972222222222205,6,2017-11-01,49
1506,0,10,3.462068965517241,6,2017-11-01,50
1507,27,54,3.4788732394366195,6,2017-11-01,50
1508,14,35,2.9659090909090917,6,2017-11-01,50
1509,0,31,2.567901234567901,6,2017-11-01,51
1510,0,24,3.535211267605633,6,2017-11-01,51
1511,0,32,3.2931034482758617,6,2017-11-01,52
1512,24,73,4.302631578947368,6,2017-11-01,52
1513,0,26,4.0,6,2017-11-01,53
1514,14,74,3.4153846153846152,6,2017-11-01,53
1515,2,47,3.2195121951219514,6,2017-11-01,53
1516,21,26,3.5,6,2017-11-01,54
1517,16,66,4.447916666666667,6,2017-11-01,54
1518,0,26,4.0,6,2017-11-01,54
1519,4,58,3.6486486486486487,6,2017-11-01,54
1520,12,22,4.428571428571429,6,2017-11-01,54
1521,17,63,4.068627450980392,6,2017-11-01,54
1522,0,15,4.275229357798165,6,2017-11-01,55
1523,9,11,2.217391304347826,6,2017-11-01,55
1524,21,66,3.1296296296296298,6,2017-11-01,55
1525,16,24,4.0125,6,2017-11-01,56
1526,22,48,3.824561403508772,6,2017-11-01,56
1527,10,36,3.417582417582417,6,2017-11-01,56
1528,8,2,3.5909090909090917,6,2017-11-01,56
1529,18,21,5.195876288659794,6,2017-11-01,56
1530,25,10,3.3614457831325297,6,2017-11-01,57
1531,19,17,3.727272727272727,6,2017-11-01,57
1532,0,83,4.548872180451128,6,2017-11-01,57
1533,3,42,4.220779220779221,6,2017-11-01,57
1534,26,74,3.9851851851851854,6,2017-11-01,58
1535,10,72,2.476923076923077,6,2017-11-01,58
1536,6,38,3.532934131736527,6,2017-11-01,59
1537,13,72,3.4791666666666665,6,2017-11-01,59
1538,19,27,3.6666666666666665,6,2017-11-01,59
1539,3,5,4.447368421052632,6,2017-11-01,59
1540,19,30,3.6344086021505375,6,2017-11-01,61
1541,27,1,4.035294117647059,6,2017-11-01,61
1542,3,40,3.7424242424242418,6,2017-11-01,62
1543,27,78,4.670731707317073,6,2017-11-01,63
1544,10,79,4.9,6,2017-11-01,68
1545,2,73,4.075949367088608,1,2017-11-01,422
1546,15,35,3.1210762331838566,1,2017-11-01,424
1547,20,52,4.430232558139535,1,2017-11-01,457
1548,21,40,3.7875,1,2017-11-01,461
1549,14,74,3.4153846153846152,1,2017-11-01,468
1550,15,14,3.9259259259259274,1,2017-11-01,470
1551,28,58,3.878787878787879,1,2017-11-01,471
1552,15,61,3.36,1,2017-11-01,474
1553,20,72,3.5,1,2017-11-01,475
1554,5,73,3.808988764044944,1,2017-11-01,490
1555,17,51,4.964912280701754,1,2017-11-01,494
1556,26,26,3.8,1,2017-11-01,499
1557,23,68,4.507246376811594,1,2017-11-01,501
1558,29,81,4.197183098591549,1,2017-11-01,502
1559,13,13,4.074380165289257,1,2017-11-01,505
1560,17,63,4.068627450980392,1,2017-11-01,505
1561,12,29,3.7927927927927927,1,2017-11-01,508
1562,24,17,4.556962025316456,1,2017-11-01,513
1563,16,10,2.8043478260869565,1,2017-11-01,524
1564,7,1,3.78,1,2017-11-01,525
1565,25,59,3.963302752293578,1,2017-11-01,526
1566,15,71,3.193548387096774,1,2017-11-01,526
1567,13,10,4.463157894736842,1,2017-11-01,528
1568,12,65,3.343283582089552,1,2017-11-01,535
1569,10,5,4.156626506024097,1,2017-11-01,540
1570,15,65,3.875776397515528,1,2017-11-01,549
1571,15,68,4.3419354838709685,1,2017-11-01,549
1572,4,84,3.947368421052632,1,2017-11-01,551
1573,21,26,3.5,1,2017-11-01,557
1574,19,23,4.584415584415584,1,2017-11-01,562
1575,4,1,4.220338983050849,1,2017-11-01,562
1576,14,8,3.715517241379312,1,2017-11-01,562
1577,2,25,3.6176470588235294,1,2017-11-01,572
1578,15,17,3.740740740740741,1,2017-11-01,573
1579,18,6,3.12,1,2017-11-01,579
1580,16,40,3.5496688741721854,1,2017-11-01,583
1581,3,59,4.90625,1,2017-11-01,590
1582,26,74,3.9851851851851854,1,2017-11-01,595
1583,19,39,4.903225806451613,1,2017-11-01,595
1584,15,61,3.36,1,2017-11-01,597
1585,14,71,3.602409638554217,1,2017-11-01,597
1586,29,29,4.636363636363637,1,2017-11-01,614
1587,3,6,3.5517241379310347,1,2017-11-01,622
1588,15,8,4.962616822429907,1,2017-11-01,624
1589,14,71,3.602409638554217,1,2017-11-01,635
1590,18,36,3.782608695652174,1,2017-11-01,661
1591,19,26,4.205357142857143,1,2017-11-01,688
1592,15,68,4.3419354838709685,2,2017-11-01,868
1593,2,41,3.825581395348837,2,2017-11-01,907
1594,13,33,4.307017543859649,2,2017-11-01,918
1595,6,40,3.746987951807229,2,2017-11-01,929
1596,13,13,4.074380165289257,2,2017-11-01,973
1597,4,78,3.7794117647058822,2,2017-11-01,977
1598,5,0,4.0144927536231885,2,2017-11-01,979
1599,1,12,3.672131147540984,2,2017-11-01,992
1600,24,12,3.9047619047619047,2,2017-11-01,1036
1601,22,67,3.177419354838709,2,2017-11-01,1046
1602,16,37,4.227941176470588,2,2017-11-01,1047
1603,0,24,3.535211267605633,2,2017-11-01,1047
1604,18,13,3.316666666666667,2,2017-11-01,1050
1605,5,70,4.08641975308642,2,2017-11-01,1054
1606,7,26,3.813725490196078,2,2017-11-01,1062
1607,21,5,3.810344827586207,2,2017-11-01,1063
1608,13,66,4.2592592592592595,2,2017-11-01,1066
1609,2,1,3.975903614457832,2,2017-11-01,1078
1610,19,22,4.2875,2,2017-11-01,1082
1611,13,66,4.2592592592592595,2,2017-11-01,1100
1612,0,72,3.2605042016806722,2,2017-11-01,1103
1613,6,52,3.830188679245283,2,2017-11-01,1110
1614,1,67,2.65,2,2017-11-01,1114
1615,14,68,3.62992125984252,2,2017-11-01,1132
1616,2,43,4.609195402298852,2,2017-11-01,1152
1617,10,72,2.476923076923077,2,2017-11-01,1155
1618,1,78,3.66,2,2017-11-01,1167
1619,5,17,2.7549019607843137,2,2017-11-01,1189
1620,14,8,3.715517241379312,2,2017-11-01,1207
